timestamp,account,platform,keyword,stage,error_type,error_message
2026-02-11T20:07:53.386278,acc_0001,python_web,,search,TimeoutError,"Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for locator(""article[data-ev-job-uid='2021571238608370138']"")
    - locator resolved to <article eh-i=""true"" impression=""0.5"" data-v-64a3fdd4="""" data-test=""JobTile"" data-ev-position=""1"" data-ev-label-prefix="""" data-ev-page_number=""1"" data-test-key=""2021571238608370138"" data-ev-sublocation=""search_results"" data-ev-job-uid=""2021571238608370138"" data-ev-label=""search_results_impression"" data-ev-job-is_sts_vector_search_result=""null"" class=""job-tile cursor-pointer px-md-4 air3-card air3-card-list px-4x visited"">…</article>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <p data-v-63470d6f="""" class=""text-body-sm multiline-text"">I am hiring for two structured B2B data projects …</p> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    - waiting for element to be visible, enabled and stable
    - element is visible, enabled and stable
    - scrolling into view if needed
    - done scrolling
    - <p data-v-63470d6f="""" class=""text-body-sm multiline-text"">I am hiring for two structured B2B data projects …</p> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
  2 × retrying click action
      - waiting 100ms
      - waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <span class=""flex-1"" data-v-07c62ee7="""">B2B Lead Research and Data Enrichment – Germany, …</span> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
  14 × retrying click action
       - waiting 500ms
       - waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <p data-v-63470d6f="""" class=""text-body-sm multiline-text"">I am hiring for two structured B2B data projects …</p> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
     - retrying click action
       - waiting 500ms
       - waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <p data-v-63470d6f="""" class=""text-body-sm multiline-text"">I am hiring for two structured B2B data projects …</p> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
     - retrying click action
       - waiting 500ms
       - waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <span class=""flex-1"" data-v-07c62ee7="""">B2B Lead Research and Data Enrichment – Germany, …</span> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
     - retrying click action
       - waiting 500ms
       - waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <span class=""flex-1"" data-v-07c62ee7="""">B2B Lead Research and Data Enrichment – Germany, …</span> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
  - retrying click action
    - waiting 500ms
    - waiting for element to be visible, enabled and stable
    - element is visible, enabled and stable
    - scrolling into view if needed
    - done scrolling
"
2026-02-11T20:09:52.635088,acc_0001,python_web,,search,TimeoutError,"Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for locator(""article[data-ev-job-uid='2021571238608370138']"")
    - locator resolved to <article eh-i=""true"" impression=""0.5"" data-v-64a3fdd4="""" data-test=""JobTile"" data-ev-position=""1"" data-ev-label-prefix="""" data-ev-page_number=""1"" data-test-key=""2021571238608370138"" data-ev-sublocation=""search_results"" data-ev-job-uid=""2021571238608370138"" data-ev-label=""search_results_impression"" data-ev-job-is_sts_vector_search_result=""null"" class=""job-tile cursor-pointer px-md-4 air3-card air3-card-list px-4x visited"">…</article>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <p data-v-63470d6f="""" class=""text-body-sm multiline-text"">I am hiring for two structured B2B data projects …</p> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    - waiting for element to be visible, enabled and stable
    - element is visible, enabled and stable
    - scrolling into view if needed
    - done scrolling
    - <p data-v-63470d6f="""" class=""text-body-sm multiline-text"">I am hiring for two structured B2B data projects …</p> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
  2 × retrying click action
      - waiting 100ms
      - waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <section data-v-07c62ee7="""" class=""air3-card-section"">…</section> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
  14 × retrying click action
       - waiting 500ms
       - waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <p data-v-63470d6f="""" class=""text-body-sm multiline-text"">I am hiring for two structured B2B data projects …</p> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
     - retrying click action
       - waiting 500ms
       - waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <p data-v-63470d6f="""" class=""text-body-sm multiline-text"">I am hiring for two structured B2B data projects …</p> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
     - retrying click action
       - waiting 500ms
       - waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <section data-v-07c62ee7="""" class=""air3-card-section"">…</section> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
     - retrying click action
       - waiting 500ms
       - waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <section data-v-07c62ee7="""" class=""air3-card-section"">…</section> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
  - retrying click action
    - waiting 500ms
    - waiting for element to be visible, enabled and stable
    - element is visible, enabled and stable
    - scrolling into view if needed
    - done scrolling
    - <p data-v-63470d6f="""" class=""text-body-sm multiline-text"">I am hiring for two structured B2B data projects …</p> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
  - retrying click action
    - waiting 500ms
"
2026-02-11T20:11:51.951178,acc_0001,python_web,,search,TimeoutError,"Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for locator(""article[data-ev-job-uid='2021571238608370138']"")
    - locator resolved to <article eh-i=""true"" impression=""0.5"" data-v-64a3fdd4="""" data-test=""JobTile"" data-ev-position=""1"" data-ev-label-prefix="""" data-ev-page_number=""1"" data-test-key=""2021571238608370138"" data-ev-sublocation=""search_results"" data-ev-job-uid=""2021571238608370138"" data-ev-label=""search_results_impression"" data-ev-job-is_sts_vector_search_result=""null"" class=""job-tile cursor-pointer px-md-4 air3-card air3-card-list px-4x visited"">…</article>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <p data-v-63470d6f="""" class=""text-body-sm multiline-text"">I am hiring for two structured B2B data projects …</p> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    - waiting for element to be visible, enabled and stable
    - element is visible, enabled and stable
    - scrolling into view if needed
    - done scrolling
    - <p data-v-63470d6f="""" class=""text-body-sm multiline-text"">I am hiring for two structured B2B data projects …</p> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
  2 × retrying click action
      - waiting 100ms
      - waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <section data-v-07c62ee7="""" class=""air3-card-section"">…</section> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
  14 × retrying click action
       - waiting 500ms
       - waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <p data-v-63470d6f="""" class=""text-body-sm multiline-text"">I am hiring for two structured B2B data projects …</p> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
     - retrying click action
       - waiting 500ms
       - waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <p data-v-63470d6f="""" class=""text-body-sm multiline-text"">I am hiring for two structured B2B data projects …</p> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
     - retrying click action
       - waiting 500ms
       - waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <section data-v-07c62ee7="""" class=""air3-card-section"">…</section> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
     - retrying click action
       - waiting 500ms
       - waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <section data-v-07c62ee7="""" class=""air3-card-section"">…</section> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
  - retrying click action
    - waiting 500ms
    - waiting for element to be visible, enabled and stable
    - element is visible, enabled and stable
    - scrolling into view if needed
    - done scrolling
    - <p data-v-63470d6f="""" class=""text-body-sm multiline-text"">I am hiring for two structured B2B data projects …</p> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
  - retrying click action
    - waiting 500ms
"
2026-02-11T20:29:24.797541,acc_0001,python_web,,search,IndexError,list index out of range
2026-02-11T20:32:14.232896,acc_0001,python_web,,search,TypeError,'NoneType' object is not callable
2026-02-11T20:34:50.889696,acc_0001,python_web,,search,TimeoutError,"Locator.bounding_box: Timeout 30000ms exceeded.
Call log:
  - waiting for locator(""div[data-test=\""JobDetailsSliderHeader\""]>button"")
"
2026-02-11T20:36:59.448439,acc_0001,python_web,,search,TimeoutError,"Locator.bounding_box: Timeout 30000ms exceeded.
Call log:
  - waiting for locator(""div[data-test=\""JobDetailsSliderHeader\""]>button"")
"
2026-02-11T20:38:24.673202,acc_0001,python_web,,search,ValueError,"empty range in randint(0, -2986)"
2026-02-11T20:39:51.738619,acc_0001,python_web,,search,ValueError,"empty range in randint(0, -2986)"
2026-02-11T20:41:21.097823,acc_0001,python_web,,search,ValueError,"empty range in randint(0, -3058)"
2026-02-11T20:42:49.644169,acc_0001,python_web,,search,ValueError,"empty range in randint(0, -2986)"
2026-02-11T20:44:17.488005,acc_0001,python_web,,search,ValueError,"empty range in randint(0, -2986)"
2026-02-11T20:45:45.266089,acc_0001,python_web,,search,ValueError,"empty range in randint(0, -2986)"
2026-02-11T20:49:03.046379,acc_0001,python_web,,search,TimeoutError,"Locator.bounding_box: Timeout 30000ms exceeded.
Call log:
  - waiting for locator(""div[data-test=\""JobDetailsSliderHeader\""]>button"")
"
2026-02-11T20:53:16.880009,acc_0001,python_web,,search,IndexError,list index out of range
2026-02-11T20:56:02.105215,acc_0001,python_web,,search,TimeoutError,"Locator.bounding_box: Timeout 30000ms exceeded.
Call log:
  - waiting for locator(""div[data-test=\""JobDetailsSliderHeader\""]>button"")
"
2026-02-11T20:58:47.100305,acc_0001,python_web,,search,TimeoutError,"Locator.bounding_box: Timeout 30000ms exceeded.
Call log:
  - waiting for locator(""div[data-test=\""JobDetailsSliderHeader\""]>button"")
"
2026-02-11T21:00:58.640293,acc_0001,python_web,,search,ValueError,"empty range in randint(0, -3058)"
2026-02-11T21:02:53.547559,acc_0001,python_web,,search,ValueError,"empty range in randint(0, -2986)"
2026-02-11T21:04:01.235163,acc_0001,python_web,,search,TimeoutError,"Locator.scroll_into_view_if_needed: Timeout 30000ms exceeded.
Call log:
  - waiting for locator(""[aria-labelledby=\""jobs-sort-dropdown\""]"")
"
2026-02-11T21:06:32.168856,acc_0001,python_web,,search,TypeError,'>' not supported between instances of 'method' and 'int'
2026-02-11T21:16:09.954519,acc_0001,python_web,,search,ValueError,"empty range in randint(0, -2986)"
2026-02-11T21:17:41.838257,acc_0001,python_web,,search,TimeoutError,"Locator.bounding_box: Timeout 30000ms exceeded.
Call log:
  - waiting for locator(""div[data-test=\""JobDetailsSliderHeader\""]>button"")
"
2026-02-11T21:19:03.090316,acc_0001,python_web,,search,IndexError,list index out of range
2026-02-11T21:23:01.696731,acc_0001,python_web,,search,Exception,Không tìm thấy search input để nhập từ khóa
2026-02-11T21:24:16.700231,acc_0001,python_web,,search,IndexError,list index out of range
2026-02-11T21:31:38.621586,acc_0001,python_web,,search,TimeoutError,"Locator.bounding_box: Timeout 30000ms exceeded.
Call log:
  - waiting for locator(""div[data-test=\""JobDetailsSliderHeader\""]>button"")
"
2026-02-11T21:35:19.722600,acc_0001,python_web,,search,TimeoutError,"Locator.scroll_into_view_if_needed: Timeout 30000ms exceeded.
Call log:
  - waiting for locator(""[aria-labelledby=\""jobs-sort-dropdown\""]"")
"
2026-02-11T22:00:09.516088,acc_0001,python_web,,search,TimeoutError,"Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for locator(""article[data-ev-job-uid='2021597004321401515']"")
    - locator resolved to <article eh-i=""true"" impression=""0.5"" data-v-64a3fdd4="""" data-test=""JobTile"" data-ev-position=""1"" data-ev-label-prefix="""" data-ev-page_number=""1"" data-test-key=""2021597004321401515"" data-ev-sublocation=""search_results"" data-ev-job-uid=""2021597004321401515"" data-ev-label=""search_results_impression"" data-ev-job-is_sts_vector_search_result=""null"" class=""job-tile cursor-pointer px-md-4 air3-card air3-card-list px-4x visited"">…</article>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <p data-v-63470d6f="""" class=""text-body-sm multiline-text"">Hi, ↵I am looking for someone who can collect;↵1.…</p> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    - waiting for element to be visible, enabled and stable
    - element is visible, enabled and stable
    - scrolling into view if needed
    - done scrolling
    - <p data-v-63470d6f="""" class=""text-body-sm multiline-text"">Hi, ↵I am looking for someone who can collect;↵1.…</p> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
  2 × retrying click action
      - waiting 100ms
      - waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div data-v-7961f0b4="""" data-v-07c62ee7="""" data-test=""LocationLabel"" class=""d-inline-flex align-items-center text-base-sm"">…</div> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
  14 × retrying click action
       - waiting 500ms
       - waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <p data-v-63470d6f="""" class=""text-body-sm multiline-text"">Hi, ↵I am looking for someone who can collect;↵1.…</p> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
     - retrying click action
       - waiting 500ms
       - waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <p data-v-63470d6f="""" class=""text-body-sm multiline-text"">Hi, ↵I am looking for someone who can collect;↵1.…</p> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
     - retrying click action
       - waiting 500ms
       - waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div data-v-7961f0b4="""" data-v-07c62ee7="""" data-test=""LocationLabel"" class=""d-inline-flex align-items-center text-base-sm"">…</div> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
     - retrying click action
       - waiting 500ms
       - waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div data-v-7961f0b4="""" data-v-07c62ee7="""" data-test=""LocationLabel"" class=""d-inline-flex align-items-center text-base-sm"">…</div> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
  - retrying click action
    - waiting 500ms
    - waiting for element to be visible, enabled and stable
    - element is visible, enabled and stable
    - scrolling into view if needed
    - done scrolling
    - <p data-v-63470d6f="""" class=""text-body-sm multiline-text"">Hi, ↵I am looking for someone who can collect;↵1.…</p> from <div size=""md"" modalname="""" theme=""air-3-0"" isrouted=""true"" data-v-74022bd3="""" data-v-016a99fa="""" usebodycomponent=""true"" modaltitle=""Job Details"" modalopts=""[object Object]"" data-ev-sublocation=""!slider"" data-fullscreen-placeholder="""" class=""details-slider is-slider-fullscreen air3-fullscreen-element"">…</div> subtree intercepts pointer events
  - retrying click action
    - waiting 500ms
"
